x0	x1	f(x)
-3.320686	12.670820	0.552967
-2.448737	13.009638	8.076833
-4.127396	11.990845	12.419623
-1.946830	13.169647	19.301229
-4.514452	12.626480	18.296234
-1.243826	11.327107	22.991575
-3.975916	13.039030	5.321949
-4.684394	11.642245	31.334818
-2.545152	11.640714	2.623022
-3.377563	13.019186	0.692847
-2.720047	12.541818	2.818375
-3.480715	12.645061	1.156161
-3.265325	12.732806	0.496409
-3.638525	12.092431	3.543752
-4.131550	12.239992	11.186319
-3.952594	11.160954	13.296500
-2.882932	12.487740	1.399134
-2.358719	11.843874	5.073164
-2.733540	12.825798	3.466174
-2.696819	11.449346	1.379484
-2.992229	12.639140	1.023506
-3.134414	10.188522	4.679859
-2.981103	14.487531	7.254782
-3.501632	11.546923	3.605916
-2.768244	12.587378	2.479317
-1.948857	11.017132	8.485674
-2.410212	12.865422	8.047442
-3.283739	12.613687	0.494763
-2.112135	13.147315	15.352697
-4.284612	13.095158	10.407984
-3.206281	12.347874	0.424881
-3.068396	12.124757	0.424223
-1.949885	12.191282	13.189758
-4.261139	11.881470	16.349026
-2.962898	13.504215	3.288275
-2.538498	11.424465	2.396399
-0.656403	12.539775	47.193979
-1.866202	12.123286	14.511960
-2.608233	13.114469	6.076761
-1.923398	13.332368	21.072918
-2.269396	11.959913	6.656047
-3.713339	12.607608	3.099361
-2.208465	12.052279	7.921525
-2.076421	13.727617	20.294430
-4.057914	11.438079	14.061715
-3.281968	12.582613	0.493380
-3.666160	13.627203	1.692114
-2.717526	12.314447	2.320362
-4.577502	10.959184	34.039893
-2.860583	10.142404	2.927972
-2.128955	12.116846	9.506867
0.101500	14.582916	95.994982
-3.323042	12.168663	0.854356
-2.146011	13.978173	20.519332
-4.779622	10.488625	47.484792
-3.763627	12.857738	3.122141
-2.644719	13.344771	6.540756
-4.341290	9.958856	35.518665
-2.283578	11.446804	5.017452
-2.348417	12.152943	6.163027
-3.599441	12.115638	3.042607
-3.512175	10.926953	6.140997
-3.856273	12.796280	4.340781
-2.819914	12.443060	1.751161
-4.136741	12.093497	12.068313
-1.712735	10.800868	11.518104
-3.727520	12.604107	3.261481
-1.888750	11.826775	12.567219
-3.833843	10.306077	16.257314
-3.038155	14.317076	5.690015
-2.864234	12.252721	1.167250
-2.819510	12.263908	1.453466
-3.954607	13.098280	4.878956
-2.915831	12.292613	0.948011
-4.116959	13.578508	5.968077
-2.476890	11.722079	3.417216
-2.139768	11.777429	7.996526
-3.923596	11.515297	10.575040
-4.912661	12.746542	29.466062
-4.972738	11.046556	49.223126
-3.291913	11.948304	0.983472
-4.184170	11.102766	19.739361
-2.677223	11.724448	1.703708
-2.825234	11.389751	0.893410
-2.960530	13.578278	3.562235
-2.555427	11.862586	2.906896
-2.884394	12.034335	0.849824
-3.133712	11.949389	0.492239
-3.305928	12.487093	0.561973
-4.134951	11.259121	17.223773
-4.530135	10.674729	35.157834
-4.358875	12.434463	15.421893
-4.034380	12.788614	6.987144
-3.106879	10.306496	3.957781
-2.486617	13.085799	7.811225
-4.135455	12.695192	9.155272
-3.998091	12.372670	7.934729
-4.406091	10.481894	32.491748
-3.524410	12.151271	2.222178
-3.539272	11.090969	5.813596
-3.541492	12.544295	1.663030
-3.186486	12.457501	0.413090
-3.811708	13.446718	2.721094
-4.317766	12.762560	12.647575
-1.959702	12.755908	16.223876
-3.344117	11.746703	1.635168
-2.105505	10.852025	5.968625
-4.111717	11.877442	12.698719
-1.903939	12.654768	16.821967
-4.109638	11.964692	12.162000
-3.755916	11.565211	7.148315
-2.162703	10.903257	5.376961
-1.532812	13.103230	29.375669
-2.050731	11.812060	9.586268
-3.291533	10.841848	3.732675
-3.666255	12.768655	2.333918
-1.845530	11.167843	10.601260
-3.507099	12.123701	2.128290
-4.537382	12.866349	17.416829
-3.865583	12.079610	6.818513
-3.593542	11.485661	4.979066
-3.148638	12.059390	0.452204
-3.513451	11.546538	3.743717
-2.822068	13.928617	6.683917
-3.001705	13.271118	2.259979
-4.531815	12.432761	20.060672
-4.238961	10.798075	23.852609
-3.880964	13.466899	3.334896
-2.191577	12.518005	10.220560
-4.674293	12.078719	27.133483
-2.839893	12.450536	1.621616
-4.985386	11.384682	45.773056
-3.205670	12.811291	0.563339
-2.998544	13.124612	1.913847
-2.448735	12.857571	7.389010
-3.941533	10.366998	18.622216
-3.534645	13.276632	1.131479
-1.748138	12.985549	22.810840
-2.712252	12.654640	3.194904
-3.697711	12.144940	4.114367
-1.472523	11.332442	18.279356
-1.526814	11.952972	20.802327
-1.816161	10.868185	10.074919
-2.555688	11.538230	2.392468
-4.556860	12.493534	20.356158
-2.132121	11.430059	6.989531
-4.640609	12.183155	25.188571
-3.229028	12.823320	0.548274
-2.191998	12.215585	8.847520
-1.286089	12.499235	30.663460
-3.488019	10.663433	7.018044
-3.404252	11.938613	1.680829
-2.181288	12.737484	11.524225
-4.320962	12.447254	14.412183
-2.470061	13.803031	11.991541
-2.254089	13.035847	11.732848
-3.081507	12.663312	0.698502
-1.892088	10.942223	9.123901
-3.491032	11.502431	3.628999
-2.762440	13.505222	5.586323
-3.738567	9.884696	17.043425
-3.553813	13.188474	1.212054
-2.603963	12.703186	4.584658
-3.421586	10.995969	4.621457
-2.626298	11.440718	1.781490
-0.957496	12.845507	42.599651
-3.722241	11.663615	6.175651
-3.234537	12.035498	0.654614
-2.024759	12.461416	13.129497
-3.873224	14.165441	2.859179
-3.092284	13.043840	1.196372
-3.749819	12.638116	3.434112
-2.830483	10.385351	2.191669
-1.126318	13.565644	45.591599
-3.538788	11.172730	5.460201
-2.794031	12.361698	1.793535
-2.785924	12.466577	2.059734
-2.635352	13.722306	8.523444
-2.573489	11.225345	1.981201
-1.779030	13.915615	29.873728
0.010464	11.151506	46.311319
-2.898711	10.192901	2.947804
-2.588443	11.726800	2.379813
-1.218147	11.500385	24.672990
-4.830776	11.803736	35.138059
-1.498214	12.635648	26.387368
-4.005086	12.243797	8.612606
-3.123576	12.747630	0.665585
-4.508451	12.867567	16.661769
-3.629866	12.908327	1.845892
-3.118962	10.869437	2.226201
-4.126586	12.473680	9.952951
-3.220660	11.695876	1.020708
-3.622426	12.971168	1.726049
-3.659285	12.186909	3.524402
-0.971656	10.851317	25.545884
-4.993435	13.058590	29.554099
-3.820236	11.956762	6.560253
-3.922749	12.015200	8.091910
-1.543055	13.077128	28.874270
-2.279369	10.858773	4.064864
-4.292746	9.435921	39.458803
-3.950973	13.231703	4.526514
-2.624646	12.053487	2.625382
-3.163893	11.586114	0.951645
-2.936834	13.040878	2.167348
-4.757479	12.574648	25.807277
-2.209158	11.859900	7.214189
-3.245935	12.668307	0.470032
-3.879650	12.456251	5.661637
-2.681321	12.469842	3.019263
-4.161288	12.481362	10.629511
-1.679397	12.723636	22.549127
-2.179605	12.037988	8.331930
-2.391692	12.554268	7.008909
-4.092503	12.593521	8.762943
-4.133289	11.642120	14.624834
-2.952264	12.572244	1.128397
-4.330825	13.328986	10.371524
-2.569586	11.570272	2.320356
-4.679177	12.130095	26.866353
-3.587536	12.388140	2.305702
-3.504709	10.267543	9.417458
-3.529940	11.969381	2.696448
-2.507932	11.576800	2.859163
-1.462918	10.363359	14.126461
-1.830425	12.050681	14.850016
-2.282008	12.354801	7.935265
-2.002037	11.887638	10.754031
-4.240213	13.695504	7.525172
-3.255073	12.496558	0.462439
-1.906841	11.243045	9.856011
-2.546102	11.685105	2.683333
-3.273762	12.347279	0.542946
-4.641815	11.496163	31.178344
-1.790520	13.161191	23.096307
-3.204232	12.518123	0.425198
-3.435835	13.631583	1.217946
-3.341945	12.506842	0.654906
-1.995563	11.497629	9.308666
-1.582803	10.744539	13.501502
-1.511951	11.902324	20.808977
-3.384291	10.384990	6.834076
-3.596387	11.235193	6.037403
-3.749239	12.137689	4.823833
-2.183801	12.482603	10.192026
-2.833916	11.179481	0.984470
-4.022347	14.073725	4.062435
-3.876794	13.931208	2.910726
-3.384654	12.277288	1.027619
-2.071227	13.546892	19.055001
-3.252405	11.886757	0.887299
-3.197513	12.612958	0.454172
-2.250289	12.279230	8.142427
-2.522706	13.913360	11.641916
-2.760283	12.586653	2.549811
-4.660503	9.644270	52.786269
-2.753217	12.180176	1.783844
-3.656375	12.518530	2.698799
-3.201996	13.402780	1.380007
-3.055482	11.528077	0.726078
-2.151426	12.057869	8.877313
-2.615056	11.797589	2.264224
-3.791420	12.359168	4.702155
-3.128764	12.754827	0.659427
-3.410238	10.438640	6.948895
-3.574367	13.068818	1.356281
-3.438969	12.028617	1.765042
-2.155216	11.563027	7.051955
-4.684396	12.114369	27.168943
-3.625767	11.308754	6.167659
-3.316971	12.766506	0.549542
-3.150881	12.581981	0.479326
-1.328185	11.932121	25.197466
-2.863244	11.765787	0.789883
-3.987952	11.690092	10.988515
-3.620351	12.634476	2.151035
-0.792517	11.558957	34.519986
-3.558218	12.211877	2.400381
-2.745794	12.538551	2.567098
-1.857497	9.848608	7.484067
-2.044292	10.709352	6.460268
-2.897935	11.184792	0.943976
-4.127132	11.305256	16.692930
-3.031057	11.648685	0.587713
-2.647529	9.420373	4.432119
-3.998445	11.148946	14.471538
-3.397933	11.736952	2.063247
-2.343749	10.415663	3.295891
-3.096101	12.833336	0.853239
-1.284945	11.793234	25.202964
-2.817134	10.471137	1.975736
-3.147153	13.453513	1.755601
-4.514996	12.794902	17.263805
-1.272775	12.694706	32.708819
-2.865011	12.283556	1.202874
-4.712474	13.630573	17.499741
-3.752450	12.779483	3.158024
-4.704627	11.095540	37.502810
-1.706505	11.927698	16.740988
-1.688317	12.196769	18.743167
-4.983490	13.167068	28.353912
-3.731485	12.973689	2.604207
-3.116382	10.731882	2.599079
-2.977298	14.471223	7.222738
-2.648606	12.217482	2.742162
-2.066249	12.485668	12.434024
-2.932058	11.183375	0.960428
-2.907745	13.310443	3.188521
-3.977655	13.699496	4.018549
-3.233299	11.387230	1.668666
-2.143961	11.988206	8.721881
-2.382078	11.983241	5.165562
-3.201419	12.768560	0.537091
-2.850696	10.279468	2.510513
-4.262836	13.204410	9.542986
-3.273729	11.751269	1.193157
-4.500167	11.195264	28.982781
-3.740030	11.308412	8.074177
-3.209716	12.638971	0.460021
-1.048395	10.763117	23.508672
-1.982212	13.248102	19.017486
-3.920685	12.478236	6.221443
-3.599226	12.460689	2.271736
-1.632462	12.880606	24.917638
-2.632984	11.844691	2.188738
-4.625649	12.066532	25.647953
-1.934984	10.747832	7.982904
-4.196682	12.401268	11.783420
-4.126247	11.482477	15.474127
-3.565191	10.909383	7.039282
-4.115714	12.978428	7.702946
-4.448962	10.677128	32.107247
-3.771618	13.006956	2.935964
-3.338514	11.810419	1.472412
-3.097234	10.529293	3.094824
-2.646887	12.658435	3.922903
-3.550901	13.280925	1.191058
-4.269089	13.402909	8.929808
-2.987099	11.938447	0.513254
-3.161466	12.167735	0.423832
-1.921310	11.198321	9.470343
-3.904112	13.311303	3.815939
-3.737128	13.175533	2.383254
-1.442157	11.873205	22.183019
-2.460230	11.121308	2.721507
-2.386859	12.474424	6.767513
-2.668554	11.629428	1.666076
-4.802676	12.778252	25.651141
-2.200411	12.466898	9.818510
-1.193250	13.300109	40.757382
-3.795491	12.302313	4.936700
-3.188963	10.692823	3.286126
-4.081992	11.714239	12.954162
-3.390664	10.602106	5.890256
-2.737380	12.990873	3.947875
-2.914558	11.950932	0.690473
-2.550151	12.955220	6.257742
-2.834189	11.450388	0.857626
-2.864992	13.470481	4.186610
-3.738222	14.372939	2.438865
-3.667224	12.307407	3.298128
-3.814078	12.498271	4.594758
-4.883814	11.728958	37.905019
-4.233714	12.410338	12.564651
-2.147145	12.921006	13.224495
-2.846313	11.498501	0.819565
-2.984465	12.451190	0.819356
-3.808441	12.472917	4.592719
-3.749065	11.870638	5.771266
-3.827872	10.842329	12.448958
-2.995756	12.860299	1.370365
-2.626709	13.094925	5.735599
-2.817252	11.742275	0.952890
-2.301929	10.917482	3.912665
-4.042264	11.310800	14.491965
-2.061537	13.217789	16.951411
-2.654287	13.346930	6.410149
-4.020875	12.623595	7.352720
-3.266767	13.121882	0.768988
-3.256817	11.890057	0.901883
-2.600684	13.151169	6.341021
-3.809938	12.213924	5.439335
-4.200033	9.776939	32.192236
-2.941133	12.883905	1.768406
-2.879526	10.325438	2.490980
-3.492442	10.056652	10.453382
-1.771892	11.188945	11.936615
-1.886189	13.220870	21.153901
-4.042183	11.142215	15.608570
-2.791222	11.430676	0.981587
-3.039108	11.792172	0.504861
-4.922751	10.044532	59.903354
-2.914908	11.713442	0.644087
-3.694682	12.970864	2.282254
-1.968150	12.002455	11.899348
-3.482191	12.775143	1.060627
-4.498528	12.498153	18.692656
-2.589707	12.955230	5.693310
-4.019856	12.374887	8.323100
-2.660848	13.771710	8.362203
-3.636558	11.777428	4.504359
-1.991921	12.571577	14.419748
-1.873941	12.563728	16.915470
-4.298709	10.941872	24.517851
-4.693105	12.937052	21.222861
-1.952996	14.124362	26.879363
-2.298487	13.437839	13.205798
-3.721609	11.118584	8.696046
-2.291513	12.692681	9.267316
-3.034148	12.662371	0.868117
-2.818407	13.558817	5.085276
-1.846607	12.819220	19.216897
-2.295790	12.789063	9.656199
-3.602762	13.031565	1.544796
-4.536088	13.328892	14.811399
-4.336116	12.560803	14.140398
-3.986747	12.828389	6.092762
-3.175518	10.680244	3.213847
-2.720893	11.697079	1.403470
-2.260446	12.276326	7.965365
-2.746172	11.317431	1.139594
-3.730925	11.816361	5.703329
-2.284890	13.952377	16.971236
-3.946764	13.351848	4.233076
-4.100371	10.922491	18.737315
-4.725181	12.687999	23.936733
-3.355660	12.654405	0.636929
-2.451120	12.540617	6.069556
-2.483829	12.205468	4.519265
-4.328586	13.332814	10.312352
-3.730705	11.339404	7.758286
-3.319511	11.362189	2.357088
-3.559023	12.619054	1.687020
-2.793251	11.377170	0.980420
-3.629298	13.349333	1.533897
-2.645193	14.350065	12.029831
-1.961464	13.419293	20.787318
-4.529461	13.038860	16.207677
-3.194699	11.724018	0.872431
-2.973577	13.220212	2.343054
-2.640761	11.396526	1.662882
-2.399134	11.637412	4.081798
-2.924910	11.971650	0.667083
-3.360459	13.041243	0.681740
-4.181786	14.220195	5.623036
-4.962679	11.677332	41.566335
-2.771381	12.859314	3.169281
-3.242068	12.217609	0.536412
-2.731043	12.043931	1.734281
-1.748411	13.114349	23.801524
-2.268768	11.308843	4.896215
-3.220981	11.974534	0.670263
-4.147194	12.635164	9.641020
-3.679238	12.930404	2.206902
-4.211784	13.994041	6.393092
-4.037925	12.494302	8.159529
-2.349733	11.704360	4.820252
-2.289124	11.045816	4.207126
-1.689475	12.289149	19.305905
-3.738004	11.975818	5.218524
-2.332673	11.690545	4.997572
-3.890950	12.053463	7.358915
-4.318555	14.095544	7.724165
-3.707987	13.106617	2.223393
-2.932123	11.290466	0.844748
-3.147547	13.059003	0.990477
-3.329854	13.468113	1.109385
-2.120077	13.193915	15.478482
-3.601249	11.195158	6.286611
-3.755180	12.471241	3.910345
-2.595806	10.103429	2.600007
-3.149706	12.433089	0.417409
-3.419137	13.566274	1.142734
-2.719813	13.585192	6.533306
-3.357553	13.212477	0.791048
-1.506526	13.586693	34.585390
-4.233734	12.021324	14.773110
-3.486757	12.764255	1.090709
-2.455239	11.436107	3.134255
-3.073754	10.255073	3.870241
-1.699648	11.762626	15.971986
-3.085729	11.965350	0.443772
-1.995565	9.437494	6.106879
-3.158203	12.169181	0.420462
-3.595229	14.001227	1.740474
-4.028922	13.046796	6.074974
-2.785340	13.536519	5.416198
-3.808782	11.542031	8.187632
-2.045523	12.700321	14.045541
-4.686530	11.735695	30.549899
-2.755210	13.112764	4.157949
-3.820823	9.360744	23.746185
-2.618369	11.054679	1.682527
-2.327612	12.403617	7.403959
-3.367249	13.664024	1.347160
-2.504268	13.891300	11.864816
-4.534328	12.240449	21.492199
-4.758306	12.045618	30.264519
-3.390209	12.901614	0.693562
-3.096029	12.898407	0.944614
-2.438153	14.429929	16.977266
-3.456889	11.333977	3.800799
-2.895509	11.472720	0.734993
-1.659632	11.991782	18.115579
-3.707169	11.803684	5.396968
-2.423175	12.117253	5.027391
-3.783259	13.940352	2.312667
-3.997762	12.310566	8.187861
-2.489287	10.643665	2.383414
-2.661332	11.219892	1.488930
-2.318810	11.312349	4.328569
-2.448824	13.380833	9.948546
-2.280156	12.526317	8.699381
-3.372894	11.698580	1.951384
-1.670558	11.575505	15.577853
-4.178659	12.940369	8.979657
-3.937729	11.324937	11.958096
-4.585197	11.792090	26.602673
-3.224308	12.518092	0.432602
-2.190286	12.801898	11.694342
-3.332465	12.076804	1.010003
-2.631435	13.547570	7.696669
-3.015278	11.805869	0.502487
-4.134459	10.829795	20.425342
-2.475323	12.852979	6.953659
-2.564229	12.146341	3.432564
-1.734658	11.790882	15.410432
-2.186323	12.236257	9.031647
-3.749943	12.867530	2.962011
-2.731957	12.631973	2.934048
-3.060314	12.237107	0.454105
-0.753221	13.459257	55.285802
-2.418766	12.386799	5.972494
-2.134435	12.792995	12.751382
-3.115388	11.971436	0.459109
-3.222510	9.104574	11.757480
-2.930992	11.786524	0.610183
-1.548923	12.294344	22.594945
-4.330556	12.225120	15.969300
-4.187714	12.748407	9.951328
-2.850645	13.232840	3.511152
-3.932474	12.309008	7.040272
-4.506614	12.976495	15.988680
-2.622721	12.770805	4.578975
-3.139974	12.689773	0.573179
-1.537254	11.989906	20.806721
-3.002947	11.188874	1.060675
-4.009854	12.372813	8.147843
-2.037659	12.018719	10.692691
-3.377509	11.868115	1.626299
-3.676349	12.569971	2.793387
-4.638850	13.555940	16.090607
-3.807015	12.996903	3.319668
-4.411591	12.943840	13.871622
-2.469648	12.659202	6.251652
-4.136021	12.524548	9.911075
-4.324649	12.022237	17.106494
-2.112180	13.071702	14.872101
-3.126410	11.300193	1.279491
-2.496005	12.294381	4.631762
-3.165825	13.477451	1.709758
-4.236863	9.098296	41.171881
-2.862509	12.566564	1.676109
-4.832264	11.296500	40.425554
-0.386375	11.969389	47.358287
-2.410634	11.624340	3.926236
-3.407197	11.875122	1.831439
-3.256233	12.539268	0.461084
-3.291710	11.010994	3.155233
-2.655408	10.325628	2.169076
-2.634572	12.217605	2.878006
-4.537041	11.567089	26.927444
-3.404339	10.679106	5.728270
-3.880621	12.927330	4.329181
-1.714287	11.855565	16.175923
-2.385104	10.360940	3.045745
-2.482141	11.471052	2.936354
-2.834247	12.027248	1.076968
-1.821179	11.400564	11.920673
-2.513986	11.995493	3.615150
-3.299898	12.091146	0.840052
-3.987266	12.260901	8.206259
-3.204241	12.516240	0.424856
-3.057088	13.072995	1.432468
-2.218084	11.224377	5.330345
-2.272820	11.088664	4.445760
-2.553737	12.894739	5.961343
-3.610089	11.516235	5.092208
-1.790740	11.621321	13.460539
-3.947970	12.350695	7.141990
-2.456003	12.133351	4.656321
-1.975222	12.805976	16.196504
-3.703435	12.754361	2.705093
-2.610567	12.423877	3.648511
-1.960025	14.618654	31.385145
-2.270846	13.223813	12.477849
-3.010903	12.133474	0.508790
-3.617388	11.448888	5.459638
-3.828607	10.924444	11.955644
-3.217464	10.590332	3.913996
-2.950676	12.238669	0.746890
-2.994657	11.752868	0.530871
-0.064732	13.635116	76.306247
-4.386135	12.507868	15.673252
-3.749599	11.260520	8.486344
-4.481665	12.707217	16.926293
-3.822973	13.242826	3.074420
-2.147810	13.648914	17.972340
-3.993979	12.750366	6.458842
-2.509138	11.800822	3.243345
-3.913365	13.884521	3.222195
-2.914097	12.910968	2.028290
-3.963669	11.055716	14.236885
-3.711042	12.150979	4.267618
-4.205813	12.265155	12.705518
-4.830098	11.154953	41.888440
-2.470681	12.878791	7.136066
-3.533469	11.257236	5.043718
-4.168996	11.901732	13.908109
-2.497074	13.203246	8.197597
-3.638124	11.121508	7.215303
-2.873749	11.451465	0.776025
-3.659845	13.600276	1.660812
-2.314477	12.432974	7.732057
-4.413512	12.486397	16.501562
-2.078935	11.899366	9.458338
-1.790479	13.567745	26.431659
-1.477860	12.580243	26.462083
-2.554201	13.689187	9.742703
-2.694199	11.773766	1.643367
-3.590135	12.513555	2.096631
-4.432154	12.131741	19.315491
-2.045046	10.083746	5.698332
-1.607111	13.397374	29.954699
-3.601357	12.818391	1.741734
-3.138445	13.504990	1.929474
-2.158910	10.874929	5.373062
-2.554330	12.069372	3.354892
-3.058760	11.546828	0.711701
-1.393456	13.315062	35.182190
-3.881364	10.940389	13.040140
-3.527265	12.709503	1.364915
-2.901387	13.528133	3.996725
-2.351673	13.244569	11.010246
-2.814737	10.885701	1.287671
-3.337291	13.335090	0.923200
-3.193116	12.778090	0.554214
-3.460341	11.245188	4.153918
-3.264937	12.584047	0.470950
-3.797280	12.039289	5.874874
-4.081056	13.394245	5.901453
-3.436048	13.727756	1.349779
-1.612845	12.193954	20.426968
-4.150041	10.189102	26.417602
-4.613630	10.901165	36.004103
-1.763123	12.390825	18.297026
-2.751988	10.054579	2.817154
-4.339559	13.162080	11.243114
-2.854819	12.127795	1.072366
-2.576750	13.910798	10.603856
-3.362635	12.344370	0.850686
-2.948996	14.667110	8.698919
-3.256395	12.841772	0.544714
-3.798965	12.226035	5.236889
-2.333556	11.426934	4.384787
-3.565352	11.821586	3.482249
-4.937236	11.944910	37.764552
-2.408764	11.000768	3.037248
-2.093110	12.762775	13.420812
-3.875826	12.133470	6.775359
-1.543271	13.008548	28.281571
-3.132809	12.037317	0.445166
-3.064984	11.763236	0.533905
-2.986268	12.673147	1.103790
-3.199500	11.539883	1.179111
-3.327517	10.675605	4.768667
-0.864506	11.040488	28.962797
-4.173559	11.834741	14.423582
-1.853517	12.289509	15.706550
-4.377728	13.529338	10.508793
-2.410592	12.813435	7.807010
-2.425858	14.669362	19.142581
-0.956498	11.588285	31.119500
-1.517708	12.658168	26.073284
-2.642497	10.582729	1.844823
-3.311978	11.462176	2.040134
-2.313534	13.346081	12.341929
-2.019731	12.088321	11.340258
-2.412529	12.626165	6.978414
-2.799932	12.003685	1.238793
-4.358173	11.153470	24.617118
-2.432240	12.294458	5.467015
-3.280105	11.851110	1.066307
-3.446781	13.321912	0.932463
-3.476837	10.933935	5.603462
-2.397941	12.070123	5.215517
-3.110197	13.882578	3.234781
-3.162153	12.564184	0.457381
-4.320516	12.055331	16.781518
-2.532067	10.719626	2.146232
-2.940748	12.375791	0.925289
-3.100305	13.312159	1.696935
-2.807154	13.753072	6.070810
-4.135182	12.410925	10.422015
-3.057126	11.205746	1.184126
-2.185298	14.599673	24.756574
-3.158599	12.780021	0.614678
-3.057074	11.561415	0.693682
-4.962353	11.569227	42.732777
-4.533551	13.979102	11.869344
-3.256702	11.929081	0.851142
-2.252439	11.153249	4.783510
-3.908457	12.343072	6.511283
-2.112824	12.776685	13.097014
-2.893268	12.353118	1.137232
-2.741357	12.476653	2.462792
-4.171565	12.321079	11.641988
-4.215281	12.356083	12.433716
-3.622241	14.814382	3.320316
-3.181487	10.870760	2.656490
-3.275773	12.794359	0.522053
-1.468229	11.685548	20.409922
-4.724021	13.091837	21.065169
-4.522191	11.838845	24.187072
-3.399213	12.205367	1.201037
-2.452428	11.591366	3.419658
-3.415322	12.260730	1.220212
-2.991995	12.372827	0.711663
-2.705587	13.118840	4.782297
-2.748959	12.728586	3.025422
-4.723816	12.325228	26.720546
-2.662085	13.003941	4.909251
-3.833943	11.615961	8.296301
-3.715693	12.811414	2.722046
-2.107712	11.867540	8.848813
-2.233630	12.398480	8.927049
-3.265878	12.063616	0.734168
-2.394981	12.600578	7.145803
-0.865767	11.422775	31.809674
-2.623491	11.745799	2.122155
-4.010880	12.264133	8.632480
-3.325738	11.144821	3.047493
-2.868582	10.200360	2.793153
-3.233549	12.291025	0.480918
-2.346992	13.248622	11.122412
-3.645162	12.124386	3.531881
-3.907713	11.146937	12.353042
-2.831698	11.001414	1.148219
-3.556220	11.279826	5.267020
-2.591909	14.076430	11.319836
-4.443181	10.421982	34.485121
-3.266480	12.290698	0.554725
-2.922933	11.828679	0.631850
-3.342232	12.642510	0.604882
-2.101162	10.319951	5.307226
-3.510532	12.488809	1.520697
-4.059569	14.006170	4.508229
-3.777003	12.233707	4.897942
-2.585571	11.683715	2.341405
-4.988166	11.846345	40.777890
-2.112152	11.938105	9.052824
-3.988027	13.200672	5.079646
-3.472368	11.764839	2.658767
-2.992137	13.045750	1.775156
-0.759879	13.102236	50.812879
-1.981753	11.769034	10.606169
-4.167461	12.337331	11.469354
-3.034423	11.196487	1.129387
-3.316887	12.674318	0.545710
-2.781199	12.779288	2.847033
-2.850628	11.767991	0.834362
-3.655493	11.076049	7.729648
-1.356818	12.288450	27.180327
-3.366446	11.346208	2.817291
-0.205935	11.201672	43.100911
-3.570441	12.690837	1.675144
-2.541380	13.232932	7.616791
-1.333984	12.781158	31.861396
-4.197623	12.018055	13.909758
-2.833760	14.343226	8.665640
-4.539398	13.477577	14.150926
-2.961678	13.112831	2.155697
-3.243587	11.432567	1.633480
-2.390720	12.929431	8.673538
-2.169536	12.261695	9.431383
-3.741415	10.716213	11.356950
-2.322219	12.698889	8.763897
-4.107375	11.736426	13.419426
-3.608351	10.792016	8.356975
-3.959275	11.141170	13.579057
-3.554072	11.536303	4.272591
-4.768598	14.297590	15.509941
-1.889052	11.495981	11.110067
-2.869171	12.692465	1.881051
-1.950507	11.456395	9.902748
-2.049486	11.727095	9.273542
-4.477455	12.999137	15.145804
-1.850834	14.862909	37.318195
-4.341318	12.973920	12.136218
-3.551394	13.058359	1.242754
-4.612082	11.012230	34.804734
-3.917467	12.353964	6.618248
-3.782674	12.934054	3.178075
-2.114698	12.874578	13.623190
-1.522805	12.690827	26.202782
-4.358489	13.638377	9.743280
-3.746749	13.185418	2.452644
-1.567858	12.731688	25.385243
-4.637751	11.356788	32.352976
-1.818848	12.105877	15.391632
-3.062019	13.033824	1.329329
-2.445270	12.553800	6.203766
-3.350261	11.962332	1.278209
-2.283694	12.828570	10.071492
-3.398893	13.357112	0.921196
-3.270627	11.423338	1.832407
-3.900563	11.296259	11.311197
-3.414003	13.508724	1.076260
-3.946688	12.463476	6.694576
-3.798282	12.014691	5.982952
-4.651634	12.054462	26.590536
-3.335298	12.815288	0.582358
-2.918312	11.076608	1.082786
-2.057394	12.485303	12.606937
-2.943199	12.265818	0.800163
-3.659350	12.492802	2.782408
-2.666004	10.528104	1.864391
-3.680353	12.020053	4.277328
-2.885422	13.468311	3.952932
-3.913333	11.777038	9.021047
-3.654127	11.473472	5.905053
-3.488779	13.045802	0.977073
-4.195428	12.702814	10.308980
-4.843495	11.713662	36.511907
-3.471082	13.949860	1.669556
-3.416395	10.073757	9.003193
-2.527822	12.650456	5.397032
-2.974023	13.437260	2.970177
-3.681184	13.169911	1.955301
-4.773608	11.370052	37.328254
-4.948634	12.000155	37.643342
-3.187854	12.389101	0.408167
-3.079709	11.347447	1.023619
-3.331833	10.777553	4.410043
-1.778364	11.971374	15.487557
-3.630479	13.863940	1.669519
-4.383839	11.149413	25.480863
-4.237813	12.207129	13.778040
-2.709961	13.014675	4.351286
-0.569597	10.025568	27.554735
-2.532857	11.717869	2.858753
-3.728008	11.655228	6.301486
-4.050362	13.959525	4.464846
-2.299295	12.298196	7.432490
-1.790577	10.762471	10.152070
-4.472298	10.097032	39.129677
-3.841007	12.436699	5.156132
-3.038734	12.424342	0.604796
-4.552649	13.078155	16.567670
-2.901965	13.008054	2.366205
-4.329358	11.877677	18.204132
-2.607228	12.366094	3.527844
-3.993133	12.281273	8.227225
-4.673128	13.425267	17.651231
-3.346877	13.393550	0.983603
-3.668124	11.751424	5.028237
-3.905779	13.151174	4.140664
-3.851024	12.919595	3.980989
-3.524045	10.299037	9.582921
-3.711907	11.095892	8.634653
-3.107690	11.084592	1.633463
-2.215618	12.183924	8.323139
-3.319189	12.930892	0.599547
